Id,SalePrice
2735,137870.05628417816
2736,131793.61314117513
2737,122790.52080559172
2738,139740.99343604356
2739,162125.34585999636
2740,123372.23681605047
2741,159106.59702687908
2742,159526.8186444088
2743,137917.0620951496
2744,148077.13284093398
2745,143915.35560799137
2746,135555.90046224173
2747,134937.6657870043
2748,120146.13060107906
2749,129524.68496555052
2750,128801.2756706556
2751,133118.9594418814
2752,195500.19430189554
2753,137678.35345834226
2754,218995.93963417856
2755,131380.2112431313
2756,92278.03708353537
2757,85759.16124903932
2758,87224.37579248275
2759,148447.65030703953
2760,126112.3462280846
2761,146533.63498988378
2762,140004.4683360594
2763,178524.64675749117
2764,146379.1567513488
2765,261913.35115428877
2766,118024.52819551954
2767,87700.29571760212
2768,128404.21135481657
2769,133019.88377360097
2770,155814.5899620534
2771,110025.97697476411
2772,114930.9261907999
2773,136834.7171281012
2774,134487.83242986404
2775,117751.50054664748
2776,139594.6679722381
2777,148789.6155658199
2778,107066.58812086085
2779,115443.98623401206
2780,106688.72611920992
2781,99775.8577999498
2782,89131.28624044961
2783,96414.3299348311
2784,110321.18214147912
2785,126279.21404782929
2786,56527.992157253844
2787,106394.01772196156
2788,71883.72402437753
2789,177102.24039492663
2790,96486.91971159988
2791,110889.58135625752
2792,45428.4259574667
2793,116951.90174667434
2794,95332.74472370847
2795,114515.63120488508
2796,97532.59785304699
2797,156388.084833955
2798,85211.73688778054
2799,105256.74077608561
2800,73945.99924419947
2801,101883.6370690024
2802,128641.15867453358
2803,157159.7275824919
2804,119109.29577390607
2805,87901.81069341465
2806,100446.62488581803
2807,152829.1460371577
2808,142389.90528800516
2809,138179.91992807496
2810,136472.0557664123
2811,151799.63494244422
2812,145471.1356736472
2813,146790.46484038775
2814,160661.51625951697
2815,109865.6849798967
2816,241269.66042832483
2817,140616.0438412678
2818,131944.54795871148
2819,170686.82720361117
2820,134004.0504803152
2821,122018.16100340294
2822,160260.56352683317
2823,267873.180270825
2824,195799.46538667675
2825,130252.83584848524
2826,126166.8438001633
2827,134578.56477999777
2828,216617.24217995655
2829,168824.3384112352
2830,221454.98543529745
2831,181415.71634021067
2832,232187.13530859066
2833,309030.29444820184
2834,212181.33204548975
2835,221551.06534692584
2836,177920.21981839614
2837,168869.9770329963
2838,142069.23153092846
2839,183740.2137252152
2840,203171.25307363409
2841,203632.99890987313
2842,223020.77418907674
2843,157260.60138818907
2844,152153.5061222037
2845,119870.13976939302
2846,209357.69781748025
2847,215214.85038474738
2848,205247.20177802647
2849,202435.12007397387
2850,295945.08098980447
2851,224221.2981178428
2852,224632.7575094938
2853,235760.2945683816
2854,143131.9181436026
2855,199356.85046751675
2856,207352.35762329813
2857,183326.29930740758
2858,205321.13074986785
2859,129372.48043687355
2860,132325.12547900522
2861,129623.4557741597
2862,170832.2113258867
2863,125426.35223772624
2864,219926.42056773315
2865,141919.76918950412
2866,149585.1844461494
2867,91227.85799845598
2868,118783.30301676218
2869,113427.29885996817
2870,133115.87410690536
2871,93313.31671878514
2872,45645.01988865836
2873,101323.69162856662
2874,126420.93395211612
2875,129905.99843026676
2876,141949.5736290381
2877,136203.17168373326
2878,161059.40698874596
2879,129760.90404982032
2880,114100.16469810976
2881,163884.78110395715
2882,172202.31211938083
2883,182591.35238324065
2884,194431.69703803625
2885,169915.0013520478
2886,204798.79759157824
2887,96523.70589459817
2888,128487.47293356729
2889,51189.72060044278
2890,79011.83793261122
2891,139447.04558443083
2892,43250.78869813616
2893,76474.06730520545
2894,45320.47240602356
2895,308138.48349225626
2896,240283.82226994337
2897,182615.31372679127
2898,145261.61893327133
2899,203216.86412835718
2900,163363.80150711385
2901,193262.39318333092
2902,184878.77683203437
2903,331207.93365789927
2904,355693.1015095592
2905,98863.6579046702
2906,197500.30174304987
2907,104925.10786206862
2908,137400.34887884834
2909,138561.854366362
2910,73673.9603442329
2911,82749.99146505063
2912,153624.81128164756
2913,89827.11308669965
2914,79914.32525882243
2915,77846.05570163231
2916,87288.98346186869
2917,160657.17187985647
2918,110335.6989626928
2919,232277.84499721858
